tmid,SCIENTIFIC_NAME,TPA
15765,Pinus taeda,523.0494120000008
16291,Pinus elliottii,141.16378600000002
16259,Persea borbonia,459.0790440000002
16256,Quercus laevis,374.82640000000004
15775,Persea borbonia,222.147112
15757,Quercus laevis,180.02079
16254,Quercus laurifolia,147.181832
16253,Pinus palustris,174.52333399999998
16257,Quercus laurifolia,305.87916600000005
16238,Quercus nigra,374.82640000000004
16258,Pinus clausa,242.94997800000002
16246,Pinus elliottii,258.255388
14639,Pinus elliottii,591.4760560000005
16288,Nyssa aquatica,498.9772280000004
15228,Quercus laurifolia,923.6555440000002
15231,Pinus elliottii,48.14436799999999
15229,Nyssa biflora,609.0096040000003
14638,Pinus elliottii,174.52333399999998
16311,Quercus nigra,149.93056
14662,Pinus elliottii,513.2414580000004
14635,Pinus elliottii,558.6370980000003
14663,Pinus elliottii,30.09023
14628,Pinus taeda,420.74263000000036
15263,Celtis laevigata,374.82640000000004
15251,Pinus elliottii,231.434476
15250,Crataegus,74.96528
14702,Pinus elliottii,660.9438800000007
14633,Pinus elliottii,114.34287399999998
15267,Pinus palustris,183.29010799999998
15264,Nyssa biflora,1023.2135980000006
15265,Quercus nigra,242.94997800000002
15495,Quercus nigra,74.96528
15499,Fraxinus pennsylvanica,273.040208
15497,Malus angustifolia,374.82640000000004
15108,Malus angustifolia,236.93193200000002
15027,Nyssa aquatica,234.70379399999996
15107,Pinus elliottii,180.54137999999998
15113,Pinus elliottii,1000.7031840000017
15500,Magnolia virginiana,161.966652
15489,Pinus serotina,30.09023
15029,Pinus elliottii,348.5260780000001
15033,Nyssa biflora,585.4580100000002
15040,Chamaecyparis thyoides,252.23734199999998
15398,Pinus elliottii,591.9966460000007
15488,Acer rubrum,248.968024
15562,Persea borbonia,74.96528
16192,Pinus palustris,102.30678199999998
15034,Pinus clausa,511.0133200000004
15028,Taxodium ascendens,392.880538
15036,Chamaecyparis thyoides,2623.784799999998
15399,Pinus elliottii,161.966652
16183,Pinus taeda,111.073556
16189,Pinus elliottii,337.0105760000003
16185,Nyssa biflora,90.27068999999999
16184,Pinus palustris,66.198506
15400,Quercus nigra,6.018046
15405,Pinus elliottii,396.1498560000002
15294,Pinus elliottii,1110.7355600000008
15291,Pinus elliottii,186.55942599999997
15296,Pinus elliottii,299.86112
15568,Pinus elliottii,485.8999560000001
16094,Pinus clausa,899.5833600000001
16074,Fraxinus pennsylvanica,204.092974
15564,Gordonia lasianthus,426.2400860000004
16087,Gordonia lasianthus,461.82777200000004
16085,Quercus laurifolia,578.9193740000003
16081,Carpinus caroliniana,149.93056
16072,Pinus elliottii,785.7610760000001
15563,Quercus laurifolia,66.198506
15322,Pinus elliottii,339.7593040000001
16088,Carpinus caroliniana,449.79168000000004
16071,Ulmus rubra,74.96528
15133,Pinus elliottii,572.9013280000001
15136,Nyssa sylvatica,74.96528
15139,Pinus elliottii,192.57747199999997
15142,Pinus elliottii,114.34287399999998
14937,Taxodium ascendens,291.09434600000014
14936,Nyssa biflora,635.8305160000001
14870,Persea borbonia,224.89584000000002
16049,Pinus elliottii,120.36091999999998
16050,Pinus elliottii,574.4630980000013
16061,Carpinus caroliniana,186.038836
15323,Pinus elliottii,821.8693520000003
14929,Fraxinus pennsylvanica,105.05551
14959,Pinus elliottii,645.1178800000005
15457,Pinus elliottii,318.9564380000002
14933,Nyssa biflora,267.542752
14869,Quercus laurifolia,842.6722180000002
15317,Crataegus crus-galli,599.72224
14877,Nyssa biflora,816.8924860000011
14874,Pinus taeda,114.34287399999998
15456,Taxodium ascendens,126.37896599999998
15453,Quercus laurifolia,248.968024
15440,Taxodium ascendens,674.6875200000001
15443,Carpinus caroliniana,161.966652
15447,Pinus taeda,781.3048000000013
15451,Pinus taeda,441.5454960000004
15467,Juniperus virginiana,74.96528
14596,Nyssa biflora,48.14436799999999
16128,Pinus taeda,722.8318880000003
14755,Quercus laurifolia,536.7930520000001
14970,Pinus elliottii,355.0647140000004
14668,Nyssa biflora,323.9333040000001
14552,Pinus elliottii,390.1318100000002
15741,Pinus elliottii,628.104922000001
15733,Nyssa biflora,422.97076800000025
15185,Pinus elliottii,99.037464
15874,Taxodium ascendens,580.4811440000013
14553,Pinus elliottii,105.05551
14757,Pinus palustris,210.11102
14756,Quercus minima,312.4178020000003
14764,Pinus palustris,156.46919599999998
15735,Pinus taeda,450.83286000000084
14965,Taxodium ascendens,2323.9236799999985
14775,Pinus palustris,230.91388600000002
14786,Liquidambar styraciflua,74.96528
15926,Quercus laevis,234.183204
14555,Pinus taeda,210.11102
15738,Pinus elliottii,925.2173140000021
15742,Fraxinus pennsylvanica,591.4760560000001
15188,Quercus laurifolia,465.09709000000015
15862,Quercus laurifolia,449.79168000000004
15211,Fraxinus caroliniana,236.93193200000002
15635,Pinus elliottii,423.4913580000001
15619,Pinus clausa,596.9735120000003
16034,Quercus laevis,120.36091999999998
16037,Liquidambar styraciflua,111.073556
16031,Quercus virginiana,30.09023
15184,Liquidambar styraciflua,242.94997800000002
15179,Pinus palustris,396.1498560000002
14778,Quercus laevis,216.129066
15942,Pinus elliottii,475.4256340000009
15911,Pinus elliottii,180.02079
15915,Pinus elliottii,2025.1037399999975
14790,Liquidambar styraciflua,155.948606
15919,Pinus elliottii,225.41643
15623,Quercus minima,149.93056
15216,Carpinus caroliniana,311.897212
15593,Pinus elliottii,424.0119480000007
15628,Pinus palustris,72.216552
15629,Pinus clausa,261.004116
15338,Pinus clausa,564.6551440000006
16045,Taxodium ascendens,261.004116
15944,Carya glabra,161.966652
15953,Pinus elliottii,552.6190520000007
15912,Pinus elliottii,155.948606
15916,Quercus laurifolia,216.129066
15614,Fraxinus pennsylvanica,96.28873599999999
15637,Quercus laevis,153.19987799999998
15641,Quercus minima,230.91388600000002
15609,Pinus clausa,980.5666860000001
16019,Pinus elliottii,297.63298200000014
14971,Pinus elliottii,305.87916600000005
15596,Quercus virginiana,404.91663000000017
16149,Pinus elliottii,324.4538940000003
16137,Gordonia lasianthus,524.75696
15375,Magnolia virginiana,180.02079
15340,Pinus clausa,1019.9442800000005
15344,Nyssa biflora,339.2387140000001
15342,Acer rubrum,159.21792399999998
15947,Gordonia lasianthus,261.004116
15013,Pinus elliottii,422.9707680000002
15950,Pinus elliottii,642.8897420000006
15010,Pinus elliottii,213.380338
15007,Pinus elliottii,303.13043800000014
15161,Carya aquatica,93.019418
14921,Sabal palmetto,102.30678199999998
15813,Acer rubrum,36.108276
15828,Gordonia lasianthus,552.0984620000003
15004,Pinus elliottii,150.45114999999998
16155,Taxodium ascendens,210.63160999999997
16162,Pinus elliottii,54.16241399999999
15337,Fraxinus pennsylvanica,264.273434
14743,Pinus elliottii,66.198506
14738,Pinus elliottii,78.23459799999999
14742,Pinus elliottii,96.28873599999999
15384,Melaleuca quinquenervia,971.7999120000003
15815,Pinus palustris,165.23597
15831,Pinus elliottii,96.28873599999999
15825,Taxodium ascendens,585.978600000001
15880,Quercus minima,117.091602
15157,Quercus laurifolia,111.073556
16154,Pinus elliottii,846.4621260000007
16141,Persea borbonia,155.948606
16147,Nyssa biflora,74.96528
16138,Taxodium ascendens,660.9438800000004
16139,Pinus elliottii,237.452522
16022,Sabal palmetto,78.23459799999999
14735,Pinus elliottii,147.18183199999999
14835,Taxodium ascendens,230.91388600000002
15197,Pinus elliottii,90.27068999999999
15201,Quercus nigra,150.45114999999998
15202,Quercus laurifolia,60.18045999999999
15809,Sabal palmetto,264.794024
16025,Sabal palmetto,120.36091999999998
15818,Pinus elliottii,273.04020800000006
15101,Pinus elliottii,204.61356399999997
15170,Taxodium ascendens,1001.8901420000005
14839,Sabal palmetto,120.36091999999998
14806,Pinus elliottii,252.237342
15835,Taxodium ascendens,648.3871980000002
15089,Quercus virginiana,72.216552
14681,Sabal palmetto,54.16241399999999
14829,Taxodium ascendens,186.55942599999997
14832,Taxodium ascendens,492.43859200000037
14809,Crataegus,524.75696
14818,Persea borbonia,149.93056
14810,Acer rubrum,135.14574
14833,Taxodium ascendens,1094.9095600000005
14834,Fraxinus caroliniana,161.966652
15100,Quercus virginiana,149.93056
15168,Sabal palmetto,78.23459799999999
15176,Pinus elliottii,161.966652
15805,Pinus elliottii,54.16241399999999
14915,Taxodium ascendens,680.7055660000001
14807,Sabal palmetto,114.34287399999998
14830,Taxodium ascendens,675.2081100000005
15724,Taxodium ascendens,767.7069380000002
15846,Taxodium ascendens,1245.3607099999995
15968,Sabal palmetto,36.108276
14912,Laguncularia racemosa,24.072184
15856,Persea borbonia,149.93056
14698,Salix caroliniana,1499.3055999999997
14902,Nyssa biflora,567.4038720000003
14905,Pinus palustris,273.56079800000003
15431,Pinus elliottii,321.70516600000013
15370,Quercus laevis,242.94997800000002
15939,Gordonia lasianthus,207.36229199999997
15679,Pinus clausa,42.126321999999995
15694,Pinus clausa,270.81207
15699,Pinus clausa,149.93056
15701,Quercus virginiana,36.108276
15692,Pinus clausa,174.002744
15712,Quercus minima,87.001372
16218,Quercus incana,74.96528
16223,Pinus elliottii,775.286754000001
15537,Nyssa sylvatica,111.073556
15545,Pinus elliottii,126.37896599999998
16229,Gordonia lasianthus,317.915258
15361,Gordonia lasianthus,804.3358040000003
15363,Pinus serotina,435.5274500000001
15704,Pinus clausa,213.380338
14995,Pinus palustris,66.198506
15996,Pinus palustris,24.072184
16003,Pinus palustris,611.758332
16001,Pinus taeda,291.094346
15997,Pinus taeda,324.97448400000025
16005,Ilex opaca,149.93056
16002,Taxodium distichum,303.65102800000017
16000,Magnolia virginiana,66.198506
14999,Magnolia grandiflora,161.966652
16004,Pinus taeda,913.1812220000012
15999,Pinus palustris,261.004116
15785,Pinus taeda,210.11102
15787,Pinus palustris,285.07630000000006
15783,Quercus laurifolia,354.02353400000004
15786,Quercus laurifolia,455.80972600000007
15789,Pinus palustris,449.79168000000004
15782,Quercus virginiana,72.216552
16269,Cornus florida,74.96528
16263,Pinus palustris,177.27206199999998
15781,Magnolia virginiana,42.126321999999995
16287,Pinus elliottii,174.52333399999998
16262,Quercus laurifolia,980.5666860000001
16260,Quercus nigra,167.984698
16268,Fraxinus pennsylvanica,264.273434
14654,Pinus elliottii,648.907788000001
16272,Pinus clausa,315.6871200000002
16265,Pinus elliottii,180.54137999999998
15233,Pinus elliottii,399.9397640000006
15234,Pinus taeda,751.2145700000012
16301,Quercus laevis,449.79168000000004
14649,Pinus elliottii,1035.770280000001
16300,Quercus laevis,80.983326
16303,Quercus laevis,354.02353400000015
16305,Quercus laurifolia,93.019418
16299,Pinus clausa,236.93193200000002
16302,Pinus clausa,168.50528799999998
14651,Pinus elliottii,201.344246
16304,Pinus clausa,550.390914000001
14653,Pinus elliottii,1080.1247400000007
15272,Fraxinus pennsylvanica,422.97076800000025
15271,Quercus laevis,210.11102
14722,Pinus taeda,24.072184
15121,Acer rubrum,155.948606
15118,Pinus elliottii,550.3909140000009
14652,Magnolia virginiana,236.93193200000002
15269,Pinus elliottii,198.59551799999997
15281,Pinus taeda,330.47194
15268,Quercus laurifolia,348.00548800000024
14718,Pinus elliottii,156.46919599999998
14721,Pinus elliottii,351.7953960000002
15512,Pinus palustris,84.25264399999999
15508,Taxodium ascendens,582.7092820000005
15535,Pinus elliottii,156.46919599999998
15530,Pinus elliottii,96.28873599999999
15517,Acer rubrum,279.05825400000003
15119,Pinus taeda,36.108276
15046,Nyssa aquatica,252.23734199999998
15117,Pinus elliottii,484.19240800000097
15513,Taxodium ascendens,708.5676580000006
15051,Pinus elliottii,276.83011600000003
15072,Pinus taeda,186.55942599999997
15073,Pinus clausa,484.19240800000085
15410,Pinus elliottii,192.57747199999997
15515,Liquidambar styraciflua,135.14574
15516,Pinus serotina,129.127694
15044,Fraxinus pennsylvanica,311.897212
15050,Pinus elliottii,599.72224
15412,Gordonia lasianthus,234.18320400000002
16195,Persea borbonia,111.073556
16201,Pinus elliottii,72.216552
16198,Quercus nigra,30.09023
15049,Nyssa aquatica,123.10964799999999
16200,Quercus laurifolia,192.056882
16196,Quercus laurifolia,1580.2889259999993
16199,Pinus elliottii,42.126321999999995
15415,Pinus taeda,90.27068999999999
15409,Taxodium ascendens,341.987442
15298,Pinus elliottii,90.27068999999999
15300,Nyssa biflora,717.8550220000006
16107,Pinus elliottii,323.933304
15299,Nyssa biflora,165.23596999999998
16102,Diospyros virginiana,155.948606
15584,Magnolia virginiana,305.87916600000005
15580,Nyssa biflora,785.7610760000001
16096,Pinus elliottii,523.0494120000008
15578,Gordonia lasianthus,24.072184
16098,Diospyros virginiana,80.983326
16097,Pinus elliottii,299.86112
16104,Pinus taeda,167.984698
16103,Quercus margarettae,174.002744
15585,Liquidambar styraciflua,230.91388600000002
15583,Pinus palustris,246.73988599999996
16106,Gordonia lasianthus,825.1386700000003
15327,Carpinus caroliniana,224.89584000000002
16101,Pinus elliottii,374.82640000000004
14946,Quercus nigra,773.7249840000002
16105,Taxodium ascendens,604.5533280000011
15148,Pinus elliottii,1011.1775060000008
15147,Quercus nigra,99.037464
16059,Quercus laurifolia,408.1859480000002
14945,Pinus taeda,399.4191740000003
15150,Acer rubrum,410.9346760000001
16058,Quercus laurifolia,24.072184
15330,Ilex opaca,167.984698
14952,Pinus elliottii,658.1951520000007
14887,Pinus elliottii,153.19987799999998
14884,Fraxinus pennsylvanica,135.14574
14885,Quercus laurifolia,435.0068600000001
16057,Pinus palustris,12.036092
14883,Quercus laurifolia,375.34699
16056,Celtis laevigata,74.96528
15082,Pinus elliottii,150.45114999999998
14951,Pinus elliottii,441.02490600000004
14947,Fraxinus caroliniana,386.86249200000003
14598,Taxodium ascendens,30.09023
14888,Pinus elliottii,583.229872000001
14574,Pinus elliottii,345.77735000000035
14570,Quercus falcata,87.001372
15474,Pinus elliottii,299.86112
15471,Taxodium ascendens,1068.6092380000002
15477,Juniperus virginiana var. silicicola,156.46919599999998
14600,Pinus elliottii,642.3691520000007
14599,Pinus elliottii,312.9383920000002
14601,Pinus elliottii,108.32482799999998
16129,Pinus elliottii,12.036092
15475,Quercus minima,96.28873599999999
15470,Pinus palustris,84.25264399999999
14794,Persea borbonia,74.96528
14572,Pinus elliottii,547.1215960000006
14568,Nyssa biflora,770.9762560000003
15192,Quercus nigra,174.002744
15190,Sabal palmetto,168.50528799999998
15654,Taxodium ascendens,204.61356399999997
14569,Pinus elliottii,375.8675800000005
15652,Quercus laurifolia,390.1318100000002
15644,Quercus laurifolia,300.38171000000017
14767,Pinus palustris,105.05551
14765,Pinus palustris,291.6149360000001
14793,Pinus elliottii,138.415058
15932,Quercus laurifolia,354.0235340000001
15928,Pinus palustris,66.198506
14571,Pinus taeda,1083.3940580000012
15745,Gordonia lasianthus,351.2748060000001
15744,Pinus elliottii,1415.5735459999996
15598,Sabal palmetto,102.30678199999998
15646,Fraxinus profunda,222.147112
16040,Persea borbonia,224.89584000000002
14766,Quercus laurifolia,129.127694
14975,Fraxinus profunda,671.9387920000003
15930,Quercus minima,773.7249840000001
15218,Quercus laurifolia,117.091602
15217,Quercus laurifolia,6.018046
16039,Taxodium ascendens,330.9925300000003
16041,Taxodium ascendens,318.9564380000002
15960,Acer rubrum,74.96528
15961,Pinus elliottii,186.55942599999997
15020,Quercus virginiana,167.984698
15927,Pinus elliottii,524.75696
15929,Pinus elliottii,54.16241399999999
15931,Gordonia lasianthus,1256.876212
15650,Quercus virginiana,120.36091999999998
15643,Pinus clausa,564.1345540000003
15645,Quercus virginiana,374.82640000000004
14974,Pinus palustris,30.09023
14973,Pinus elliottii,606.7814660000007
15958,Pinus elliottii,141.163786
15959,Pinus elliottii,108.32482799999998
15892,Pinus elliottii,171.25401599999998
15599,Magnolia virginiana,390.13181000000003
16179,Taxodium distichum,132.397012
15359,Pinus elliottii,615.5482400000009
15350,Acer rubrum,714.0651140000002
14747,Avicennia germinans,830.6361260000001
15015,Pinus elliottii,222.147112
15018,Pinus elliottii,324.97448400000025
15017,Taxodium distichum,84.25264399999999
15163,Sabal palmetto,84.25264399999999
